ISIL;ILN;ELN;Bibliothek;Anschrift;PLZ;Ort;Bundesland;Land;Lat;Long;Website;OPAC
DE-25-171;2004;FR171;Klinik für Psychiatrie, Psychotherapie und Psychosomatik im Kindes- und Jugendalter (Department für Psychische Erkrankungen), Bibliothek;Hauptstr. 8;79104;Freiburg/Breisgau;Baden-Württemberg;DE;48.00705;7.85645;https://www.ub.uni-freiburg.de/standorte/fachbibliotheken/register/sigelverzeichnis/?bibid=241;http://www.ub.uni-freiburg.de/olix/olix.cgi
DE-25-172;2004;FR172;Ethik-Kommission, Bibliothek;Engelberger Str. 21;79106;Freiburg/Breisgau;Baden-Württemberg;DE;47.99624;7.83680;https://www.ub.uni-freiburg.de/standorte/fachbibliotheken/register/sigelverzeichnis/?bibid=258;http://www.ub.uni-freiburg.de/olix/olix.cgi
DE-25-174;2004;FR174;Universitätsklinikum Freiburg, Akademie für Medizinische Berufe, Bibliothek;Einsteinstr. 9;79108;Freiburg/Breisgau;Baden-Württemberg;DE;48.03050;7.83914;https://www.ub.uni-freiburg.de/standorte/fachbibliotheken/register/sigelverzeichnis/?bibid=272;http://www.ub.uni-freiburg.de/olix/olix.cgi
DE-25-175;2004;FR175;Sprachlehrinstitut, Bibliothek;Un iversitätsstr. 5;79098;Freiburg/Breisgau;Baden-Württemberg;DE;47.99476;7.84882;https://www.ub.uni-freiburg.de/standorte/fachbibliotheken/register/sigelverzeichnis/?bibid=273;http://www.ub.uni-freiburg.de/olix/olix.cgi
DE-25-177;2004;FR177;Service Center Studium - Career Services, Mediathek;Sedanstr. 6;79085;Freiburg/Breisgau;Baden-Württemberg;DE;47.99474;7.84396;https://www.ub.uni-freiburg.de/standorte/fachbibliotheken/register/sigelverzeichnis/?bibid=277;http://www.ub.uni-freiburg.de/olix/olix.cgi
DE-25-179;2004;FR179;Universitätsarchiv Freiburg, Bibliothek;Werthmannstr. 14;79098;Freiburg/Breisgau;Baden-Württemberg;DE;47.99252;7.84506;https://www.uniarchiv.uni-freiburg.de/;http://www.ub.uni-freiburg.de/olix/olix.cgi
DE-25-180;2004;FR180;Albert-Ludwigs-Universität Freiburg, University College, Bibliothek;Bertoldstr. 17;79098;Freiburg/Breisgau;Baden-Württemberg;DE;47.99539;7.84840;https://www.ub.uni-freiburg.de/standorte/fachbibliotheken/register/sigelverzeichnis/?bibid=295;http://www.ub.uni-freiburg.de/olix/olix.cgi
DE-Frei200;2004;FR200;Fraunhofer-Institut für Solare Energiesysteme, Bibliothek;Heidenhofstr. 2;79110;Freiburg/Breisgau;Baden-Württemberg;DE;48.00919;7.83462;https://www.ise.fraunhofer.de/;http://www.ub.uni-freiburg.de/olix/olix.cgi
DE-Frei202;2004;FR202;Archiv für soziale Bewegungen in Baden, Bibliothek;Adlerstr. 12;79098;Freiburg/Breisgau;Baden-Württemberg;DE;47.99295;7.84053;http://www.archivsozialebewegungen.de/;http://www.ub.uni-freiburg.de/olix/olix.cgi
DE-Frei204;2004;FR204;Deutsche Akademie für Ernährungsmedizin e.V., Archiv und Bibliothek;Reichsgrafenstr. 11;79102;Freiburg/Breisgau;Baden-Württemberg;DE;47.98766;7.85795;http://daem.de/;http://www.ub.uni-freiburg.de/olix/olix.cgi
DE-Frei205;2004;FR205;Walter-Vetter-Archiv;Technisches Rathaus, Hochbauamt, Fehrenbachallee 12;79106;Freiburg/Breisgau;Baden-Württemberg;DE;48.00141;7.83306;http://www.arge-freiburger-stadtbild.de/index.php/archiv/das-vetter-archiv;http://www.ub.uni-freiburg.de/olix/olix.cgi
DE-4390;2004;FR4390;Gertrud-Luckner-Bibliothek des Dokumentationszentrums Nationalsozialismus der Museen Freiburg;Rotteckring 14;79098;Freiburg im Breisgau;Baden-Württemberg;DE;47.99662;7.84744;http://www.arge-freiburger-stadtbild.de/index.php/archiv/das-vetter-archiv;http://www.ub.uni-freiburg.de/olix/olix.cgi
DE-Sa23;2005;SBAL;Landtag des Saarlandes, Archiv;Pestelstr. 7;66119;Saarbrücken;Saarland;DE;49.22953;6.99418;https://www.landtag-saar.de;http://www.ub.uni-freiburg.de/olix/olix.cgi
DE-Sa16;2005;SBFH;Hochschule für Technik und Wirtschaft des Saarlandes, Bibliothek / Bereich Goebenstraße;Goebenstr. 40;66117;Saarbrücken;Saarland;DE;49.23295;6.97563;http://www.htwsaar.de/service/bibliothek/;http://opac.sulb.uni-saarland.de
DE-Sa16-1;2005;SBFHBW;Hochschule für Technik und Wirtschaft des Saarlandes, Bibliothek / Bereich Waldhausweg;Waldhausweg 14;66123;Saarbrücken;Saarland;DE;49.24467;7.01869;http://www.htwsaar.de/service/bibliothek;http://opac.sulb.uni-saarland.de
DE-479;2005;SBLA;Saarland Landesarchiv;Dudweilerstr. 1;66133;Saarbrücken;Saarland;DE;49.25155;7.05451;http://www.landesarchiv.saarland.de;http://opac.sulb.uni-saarland.de
DE-Sa20;2005;SBLT;Landtag des Saarlandes, Bibliothek;Franz-Josef-Röder-Str. 7;66119;Saarbrücken;Saarland;DE;49.22952;6.99417;http://www.landtag-saar.de;http://opac.sulb.uni-saarland.de
DE-291-102;2005;SBU102;Universität des Saarlandes, Deutsch-Europäisches Juridicum;Campus, Gebäude B4 1;66123;Saarbrücken;Saarland;DE;49.25270;7.04020;http://www.dej.uni-saarland.de/;http://opac.sulb.uni-saarland.de/
DE-291-109;2005;SBU109;Universität des Saarlandes, Wirtschaftswissenschaftliche Seminarbibliothek, Volkswirtschaftliche Abteilung;Campus B4 1;66123;Saarbrücken;Saarland;DE;49.25278;7.03974;http://www.wiwisb.uni-saarland.de/;http://opac.sulb.uni-saarland.de
DE-291-114;2005;SBU114;Universität des Saarlandes, Wirtschaftswissenschaftliche Seminarbibliothek, Betriebswirtschaftliche Abteilung;Campus, Gebäude B4 1;66123;Saarbrücken;Saarland;DE;49.25270;7.04020;http://www.wiwisb.uni-saarland.de/;http://opac.sulb.uni-saarland.de
DE-291-187;2005;SBU187;Universität des Saarlandes, Testothek der Fachrichtung Psychologie;Campus, Gebäude A1.3;66123;Saarbrücken;Saarland;DE;49.25518;7.03888;http://www.uni-saarland.de/de/campus/fakultaeten/professuren/philosophische-fakultaet-iii/psychologie/professuren-fr-53-psychologie/spinath/testothek.html;http://opac.sulb.uni-saarland.de
DE-291-301;2005;SBU301;Universität des Saarlandes, Fachrichtung Philosophie, Bibliothek;Campus, Gebäude B4 1, Arbeitsgevierte XXIV - XXVII;66123;Saarbrücken;Saarland;DE;49.25229;7.04072;https://www.uni-saarland.de/fachrichtung/philosophie/bibliothek/institutsbibliothek.html;http://opac.sulb.uni-saarland.de
DE-291-305;2005;SBU305;Universität des Saarlandes, Fachrichtung Klassische Philologie, Bibliothek;Campus, Gebäude B3 2, 2.OG;66123;Saarbrücken;Saarland;DE;49.25307;7.04114;http://www.uni-saarland.de/fak3/fr36/sites/bibliothek/index.php;http://opac.sulb.uni-saarland.de/
DE-291-306;2005;SBU306;Universität des Saarlandes, Fachrichtung Germanistik, Bibliothek;Campus, Gebäude B1 1;66123;Saarbrücken;Saarland;DE;49.25317;7.03896;http://www.uni-saarland.de/fak3/fr36/sites/bibliothek/index.php;http://opac.sulb.uni-saarland.de
DE-291-307;2005;SBU307;Universität des Saarlandes, Fachrichtung Romanistik, Bibliothek;Campus, Gebäude B1 1;66123;Saarbrücken;Saarland;DE;49.25314;7.03875;https://www.uni-saarland.de/fachrichtung/romanistik/ueber-uns/bibliothek.html;http://opac.sulb.uni-saarland.de
DE-291-308;2005;SBU308;Universität des Saarlandes, Campusbibliothek für Informatik und Mathematik, Fachrichtung Sprachwissenschaft und Sprachtechnologie, Bibliothek Computerlinguistik, Phonetik und Sprachtechnologie;Saarland Informatics Campus E 2 3;66123;Saarbrücken;Saarland;DE;49.25650;7.04637;http://www.infomath-bib.de/en/welcome.shtml;https://primo.mpi-klsb.mpg.de/primo-explore/search?sortby=rank&vid=CIM_EXPLORE&lang=en_US
DE-291-309;2005;SBU309;Universität des Saarlandes, Fachrichtung Anglistik, Amerikanistik und Anglophone Kulturen, Bibliothek;Campus;66123;Saarbrücken;Saarland;DE;49.25294;7.03899;https://www.sulb.uni-saarland.de/bibliotheken-der-uds/bibliotheken-der-philosophischen-fakultaet/die-philologische-bibliothek-anglistik/amerikanistik-germanistik-romanistik-angewandte-sprachwissenschaft/philologische-bibliothek-anglistik-/-amerikanistik;https://swb2.bsz-bw.de/DB=2.340/START_WELCOME?ADI_BIB=291%2F309
DE-291-311;2005;SBU311;Universität des Saarlandes, Institut für Alte Geschichte, Bibliothek;Campus B3 2;66123;Saarbrücken;Saarland;DE;49.25291;7.04116;http://www.uni-saarland.de/fak3/fr39/;http://opac.sulb.uni-saarland.de
DE-291-313;2005;SBU313;Universität des Saarlandes, Fachrichtung Geschichte, Bibliothek;Campus B3 2;66123;Saarbrücken;Saarland;DE;49.25291;7.04116;https://www.uni-saarland.de/fakultaet-p/bibliothek/;http://opac.sulb.uni-saarland.de
DE-291-314;2005;SBU314;Universität des Saarlandes, Bereichsbibliothek Empirische Humanwissenschaften;Campus;66123;Saarbrücken;Saarland;DE;49.25270;7.04019;http://bildungswissenschaften.uni-saarland.de/ib_web/index.htm;http://opac.sulb.uni-saarland.de/
DE-291-315;2005;SBU315;Universität des Saarlandes, Institut für Klassische Archäologie, Bibliothek;Campus B3 2;66123;Saarbrücken;Saarland;DE;49.25291;7.04116;http://www.uni-saarland.de/fak3/fr38/index/index.php;http://opac.sulb.uni-saarland.de
DE-291-316;2005;SBU316;Universität des Saarlandes, Fachrichtung Altertumswissenschaft, Vor- und Frühgeschichte und Vorderasiatische Archäologie Bibliothek;Campus C5 2;66123;Saarbrücken;Saarland;DE;49.25379;7.04272;http://www.uni-saarland.de/fak3/fr38/index/index.php;http://opac.sulb.uni-saarland.de/
DE-291-317;2005;SBU317;Universität des Saarlandes, Fachrichtung Kunst- und Kulturwissenschaft, Bibliothek;Universitätscampus (Gebäude B3 2);66123;Saarbrücken;Saarland;DE;49.25292;7.04116;http://www.uni-saarland.de/institut/kunstgeschichte/institut/einrichtungen/bibliothek.html;http://opac.sulb.uni-saarland.de/
DE-291-318;2005;SBU318;Universität des Saarlandes, Fachrichtung für Musikwissenschaft, Bibliothek;Campus;66123;Saarbrücken;Saarland;DE;49.25495;7.04417;http://www.uni-saarland.de/fachrichtung/musikwissenschaft/institut/bibliothek.html;http://opac.sulb.uni-saarland.de/
DE-291-336;2005;SBU336;Universität des Saarlandes, Fachrichtung Orientalistik, Bibliothek;Universitätscampus (Gebäude C5 2);66123;Saarbrücken;Saarland;DE;49.25379;7.04292;http://www.uni-saarland.de/fachrichtung/musikwissenschaft/institut/bibliothek.html;http://opac.sulb.uni-saarland.de
DE-291-348;2005;SBU348;Universität des Saarlandes, Fachrichtung Katholische Theologie, Bibliothek;Campus A4 2;66123;Saarbrücken;Saarland;DE;49.25437;7.04078;http://www.uni-saarland.de/fachrichtung/musikwissenschaft/institut/bibliothek.html;http://opac.sulb.uni-saarland.de
DE-291-349;2005;SBU349;Universität des Saarlandes, Fachrichtung Evangelische Theologie, Bibliothek;Campus A4 2;66123;Saarbrücken;Saarland;DE;49.25437;7.04078;http://www.uni-saarland.de/de/campus/fakultaeten/fachrichtungen/philosophische-fakultaet-i/fachrichtungen/evangelische-theologie-fr-32/bibliothek.html;http://opac.sulb.uni-saarland.de/
DE-291-350;2005;SBU350;Ehemaliges Institut für Landeskunde im Saarland, Bibliothek;Am Bergwerk Reden 11;66578;Schiffweiler;Saarland;DE;49.35185;7.11043;https://www.saarland.de/lda/DE/themen-aufgaben/Bibliothek;http://opac.sulb.uni-saarland.de/
DE-291-355;2005;SBU355;Arbeitsstelle für Österreichische Literatur und Kultur, Robert-Musil-Forschung, Bibliothek;Universitätscampus;66041;Saarbrücken;Saarland;DE;49.23540;6.98165;https://www.uni-saarland.de/forschung/afoelk.html;http://opac.sulb.uni-saarland.de/
DE-291-406;2005;SBU406;Universität des Saarlandes, Campusbibliothek für Informatik und Mathematik, Fachrichtung 6.1 Mathematik;Campus E2 3;66123;Saarbrücken;Saarland;DE;49.25649;7.04636;http://www.infomath-bib.de;http://opac.sulb.uni-saarland.de/
DE-291-407;2005;SBU407;Universität des Saarlandes, Campusbibliothek für Informatik und Mathematik, Fachrichtung 6.2 Informatik;Campus, Gebäude E2 3;66123;Saarbrücken;Saarland;DE;49.25649;7.04636;http://www.infomath-bib.de;http://opac.sulb.uni-saarland.de/
DE-291-415;2005;SBU415;INM - Leibniz-Institut für Neue Materialien gGmbH, NTNM-Bibliothek;Campus;66123;Saarbrücken;Saarland;DE;49.25495;7.04415;http://www.ntnm-bib.de;http://opac.sulb.uni-saarland.de/
DE-291-417;2005;SBU417;Universität des Saarlandes, NTNM-Bibliothek;Campus C6 2;66123;Saarbrücken;Saarland;DE;49.25498;7.04426;http://www.ntnm-bib.de;http://opac.sulb.uni-saarland.de/
DE-291-418;2005;SBU418;Universität des Saarlandes, Campusbibliothek für Informatik und Mathematik, Fachrichtung 6.1 Mathematik [inaktiv];Campus E2 3;66123;Saarbrücken;Saarland;DE;49.25649;7.04636;http://www.infomath-bib.de;http://opac.sulb.uni-saarland.de/
DE-291-424;2005;SBU424;Universität des Saarlandes, Fachrichtung Pharmazeutische Chemie, Bibliothek;Campus C2 3;66123;Saarbrücken;Saarland;DE;49.25598;7.04404;http://www.infomath-bib.de;http://opac.sulb.uni-saarland.de
DE-291-425;2005;SBU425;Institut für Genetik der Universität des Saarlandes, Bibliothek;Universitätscampus (Gebäude A 2 4);66123;Saarbrücken;Saarland;DE;49.25420;7.03974;http://www.infomath-bib.de;http://opac.sulb.uni-saarland.de
DE-291-439;2005;SBU439;Universität des Saarlandes, Fachrichtung Biopharmazie und Pharmazeutische Technologie, Bibliothek;Universitätscampus (Bau 8);66123;Saarbrücken;Saarland;DE;49.25101;7.03942;http://www.infomath-bib.de;http://opac.sulb.uni-saarland.de
DE-291-441;2005;SBU441;Universität des Saarlandes, Fachrichtung Experimentalphysik und Didaktik der Physik, Bibliothek;Universitätscampus (Bau 8);66123;Saarbrücken;Saarland;DE;49.25101;7.03942;http://www.infomath-bib.de;http://opac.sulb.uni-saarland.de
DE-291-501;2005;SBU501;Universität des Saarlandes, Fachrichtung Sprachwissenschaft und Sprachtechnologie, Bibliothek Angewandte Sprachwissenschaft;Campus;66123;Saarbrücken;Saarland;DE;49.25312;7.03881;https://www.uni-saarland.de/fachrichtung/lst/ueber-uns/bibliothek.html;https://swb2.bsz-bw.de/DB=2.340/START_WELCOME?ADI_BIB=291%2F501
DE-291-503;2005;SBU503;Universität des Saarlandes, Rechts- und Wirtschaftwissenschaftliche Fakultät, Sektion Rechtswissenschaft, Europa-Institut, Bibliothek;Campus, Gebäude B2 1;66123;Saarbrücken;Saarland;DE;49.25373;7.03978;http://europainstitut.de/forschung/bibliothek/aktuelles.html;https://swb2.bsz-bw.de/DB=2.340/START_WELCOME?ADI_BIB=291%2F501
DE-291-819;2005;SBU819;Universität des Saarlandes, Frankreichzentrum (Pôle France), Bibliothek;Campus, Gebäude A4 2;66123;Saarbrücken;Saarland;DE;49.25445;7.04086;https://www.uni-saarland.de/einrichtung/frz/bibliothek.html;http://opac.sulb.uni-saarland.de
DE-291-820;2005;SBU820;BiblEx;Universität des Saarlandes, KWT, Campus A1 1;66123;Saarbrücken;Saarland;DE;49.25584;7.03863;https://www.uni-saarland.de/einrichtung/frz/bibliothek.html;http://opac.sulb.uni-saarland.de
DE-291;2005;SBUB;Saarländische Universitäts- und Landesbibliothek;Universität des Saarlandes;66123;Saarbrücken;Saarland;DE;49.25346;7.03866;https://www.sulb.uni-saarland.de/;https://swb2.bsz-bw.de/DB=2.340/START_WELCOME?ADI_BIB=291
DE-291M;2005;SBUBME;Saarländische Universitäts- und Landesbibliothek, Medizinische Abteilung;Gebäude 34;66424;Homburg/Saar;Saarland;DE;49.30837;7.34510;http://www.uniklinikum-saarland.de/de/einrichtungen/bibliothek;http://opac.sulb.uni-saarland.de/libero/WebOpac.cls
DE-291X;2005;SBUBSA;Saarländische Universitäts- und Landesbibliothek, Medizinische Abteilung;Gebäude 34;66424;Homburg/Saar;Saarland;DE;49.30837;7.34510;http://www.uniklinikum-saarland.de/de/einrichtungen/bibliothek;http://opac.sulb.uni-saarland.de/libero/WebOpac.cls
DE-14;2006;DDSU;Sächsische Landesbibliothek - Staats- und Universitätsbibliothek Dresden;Zellescher Weg 18;01069;Dresden;Sachsen;DE;51.02830;13.73659;http://www.slub-dresden.de;http://www.slub-dresden.de/
DE-352;2007;KNUB;Universität Konstanz, Kommunikations-, Informations-, Medienzentrum (KIM);Universitätsstr. 10;78464;Konstanz;Baden-Württemberg;DE;47.68994;9.18772;https://www.kim.uni-konstanz.de/;http://libero.ub.uni-konstanz.de/libero/WebOpac.cls?DATA=KON
;2007;KNUBEB;Universität Konstanz, Kommunikations-, Informations-, Medienzentrum (KIM), Elektronische Bestände;;;;;;;;;
DE-24;2008;S1LB;Württembergische Landesbibliothek;Konrad-Adenauer-Str. 10;70173;Stuttgart;Baden-Württemberg;DE;48.77724;9.18546;http://www.wlb-stuttgart.de;https://wlb.ibs-bw.de/aDISWeb/app?
DE-180;2009;MAUB;Universitätsbibliothek Mannheim;Schloss Schneckenhof;68131;Mannheim;Baden-Württemberg;DE;49.48309;8.46362;http://www.bib.uni-mannheim.de/;http://primo.bib.uni-mannheim.de
DE-15;2010;L1UB;Universitätsbibliothek Leipzig;Beethovenstr. 6;04107;Leipzig;Sachsen;DE;51.33241;12.36854;http://www.ub.uni-leipzig.de;https://katalog.ub.uni-leipzig.de/
DE-15-292;2010;L1UBME;Universität Leipzig, Universitätsbibliothek, Bibliothek Medizin/Naturwissenschaften;Liebigstr. 23/25;04103;Leipzig;Sachsen;DE;51.33156;12.38978;https://www.ub.uni-leipzig.de/standorte/medizinnaturwissenschaften/;https://katalog.ub.uni-leipzig.de/
DE-16;2011;HDUB;Universitätsbibliothek Heidelberg;Plöck 107-109;69117;Heidelberg;Baden-Württemberg;DE;49.40974;8.70591;http://www.ub.uni-hd.de;http://www.ub.uni-heidelberg.de/helios/kataloge/
DE-16-31;2012;HDBSAC;Bereichsbibliothek Altertumswissenschaften, Abteilung Archäologie;Marstallhof 4;69117;Heidelberg;Baden-Württemberg;DE;49.40950;8.69350;http://www.ub.uni-heidelberg.de/helios/fachinfo/www/altertumswiss/;http://www.ub.uni-heidelberg.de/helios/kataloge/
DE-16-53;2012;HDBSAG;Bereichsbibliothek Altertumswissenschaften, Abteilung Alte Geschichte und Epigraphik;Marstallhof 4;69117;Heidelberg;Baden-Württemberg;DE;49.40950;8.69350;http://www.uni-heidelberg.de/fakultaeten/philosophie/zaw/bereichsbibliothek/Alte_Geschichte.html;http://www.ub.uni-heidelberg.de/helios/kataloge/
DE-16-155;2012;HDBSAR;Zentrum für Astronomie Heidelberg (ZAH), Astronomisches Rechen-Institut, Bibliothek;Mönchhofstr. 12/14;69120;Heidelberg;Baden-Württemberg;DE;49.41736;8.68798;http://www.uni-heidelberg.de/fakultaeten/philosophie/zaw/bereichsbibliothek/Alte_Geschichte.html;http://www.ub.uni-heidelberg.de/helios/kataloge/
DE-16-142;2012;HDBSAV;Universitätsarchiv Heidelberg, Bibliothek;Akademiestr.4-8;69117;Heidelberg;Baden-Württemberg;DE;49.40970;8.69784;https://www.uni-heidelberg.de/uniarchiv;http://www.ub.uni-heidelberg.de/helios/kataloge/
DE-16-37;2012;HDBSAY;Bereichsbibliothek Altertumswissenschaften, Abteilung Ägyptologie;Voßstr. 2;69115;Heidelberg;Baden-Württemberg;DE;49.40963;8.68857;http://www.uni-heidelberg.de/fakultaeten/philosophie/zaw/bereichsbibliothek/Aegyptologie.html;http://www.ub.uni-heidelberg.de/helios/kataloge/
DE-16-29;2012;HDBSDE;Germanistisches Seminar der Universität, Bibliothek;Hauptstr. 207/209;69117;Heidelberg;Baden-Württemberg;DE;49.41245;8.71270;http://www.gs.uni-heidelberg.de/bibliothek/index.php;http://www.ub.uni-heidelberg.de/helios/kataloge/
DE-16-46;2012;HDBSDI;Seminar für Übersetzen und Dolmetschen (SUED), Bibliothek;Plöck 57 a;69117;Heidelberg;Baden-Württemberg;DE;49.40947;8.70360;http://www.uni-heidelberg.de/fakultaeten/neuphil/iask/sued/seminar/bibliothek.html;http://www.ub.uni-heidelberg.de/helios/kataloge/
DE-16-24;2012;HDBSEN;Anglistisches Seminar der Universität, Bibliothek;Kettengasse 12;69117;Heidelberg;Baden-Württemberg;DE;49.41065;8.70842;http://www.uni-heidelberg.de/fakultaeten/neuphil/iask/sued/seminar/bibliothek.html;http://www.ub.uni-heidelberg.de/helios/kataloge/
DE-16-66;2012;HDBSEW;Institut für Bildungswissenschaft der Universität, Bibliothek;Akademiestr. 3;69117;Heidelberg;Baden-Württemberg;DE;49.40987;8.69800;http://www.ibw.uni-heidelberg.de/bib/;http://www.ub.uni-heidelberg.de/helios/kataloge/
DE-16-52;2012;HDBSFG;Bereichsbibliothek Altertumswissenschaften, Abteilung Ur- und Frühgeschichte und Vorderasiatische Archäologie;Marstallhof 4;69117;Heidelberg;Baden-Württemberg;DE;49.40950;8.69350;http://www.uni-heidelberg.de/fakultaeten/philosophie/zaw/bereichsbibliothek/Ur_Fruehgeschichte.html;http://www.ub.uni-heidelberg.de/helios/kataloge/
DE-16-34;2012;HDBSGE;Historisches Seminar der Universität, Bibliothek;Grabengasse 5 (Neue Universität, Südflügel);69117;Heidelberg;Baden-Württemberg;DE;49.40955;8.70647;http://www.uni-heidelberg.de/fakultaeten/philosophie/zaw/bereichsbibliothek/Ur_Fruehgeschichte.html;http://www.ub.uni-heidelberg.de/helios/kataloge/
DE-16-35;2012;HDBSGG;Geographisches Institut der Universität Heidelberg, Bibliothek;Im Neuenheimer Feld 348;69120;Heidelberg;Baden-Württemberg;DE;49.41764;8.66889;http://www.geog.uni-heidelberg.de/bibliothek/;http://www.ub.uni-heidelberg.de/helios/kataloge/
DE-16-144;2012;HDBSGO;Institut für Gerontologie, Bibliothek;Bergheimer Str. 20;69115;Heidelberg;Baden-Württemberg;DE;49.40897;8.69039;http://www.gero.uni-heidelberg.de/bibliothek.html;http://www.ub.uni-heidelberg.de/helios/kataloge/
DE-16-25;2012;HDBSGP;Institut für Geowissenschaften der Universität, Bibliothek;Im Neuenheimer Feld 234;69120;Heidelberg;Baden-Württemberg;DE;49.41887;8.67466;http://www.geobib.uni-hd.de;http://www.ub.uni-heidelberg.de/helios/kataloge/
DE-16-47;2012;HDBSGR;Institut für Geschichtliche Rechtswissenschaft der Universität, Bibliothek;Friedrich-Ebert-Pl. 2;69117;Heidelberg;Baden-Württemberg;DE;49.40871;8.69812;http://www.geobib.uni-hd.de;http://www.ub.uni-heidelberg.de/helios/kataloge/
DE-16-118;2012;HDBSGW;Institut für deutsches und europäisches Gesellschafts- und Wirtschaftsrecht, Bibliothek;Friedrich-Ebert-Pl. 2;69117;Heidelberg;Baden-Württemberg;DE;49.40875;8.69799;http://www.geobib.uni-hd.de;http://www.ub.uni-heidelberg.de/helios/kataloge/
DE-16-14;2012;HDBSIP;Institut für ausländisches und internationales Privat- und Wirtschaftsrecht der Universität, Bibliothek;Augustinergasse 9;69117;Heidelberg;Baden-Württemberg;DE;49.41079;8.70708;http://www.ipr.uni-heidelberg.de/bibliothek/;http://www.ub.uni-heidelberg.de/helios/kataloge/
